,Product_id,manufacturer,Device Type,Status,Warranty_name,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
49,9821598,لنوو,,marketable,ایرانیان رهجو گستر,3749600.0,171900000.0,0,مشکی,1.7,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
50,9948295,ایسوس,TUF,marketable,خدماتی و تجاری مهر سرمستان,9875400.0,453000000.0,433000000,مشکی,2.3,Intel,Corei5,11400H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GEFORCERTX3050TIGDDR6,سه سلولی
51,9886528,لنوو,IdeaPad,marketable,پیکسل,3553400.0,162900000.0,155500000,خاکستری,1.65,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم پلیمری
52,12129186,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,4403600.0,211500000.0,197666000,سرمه ای,1.7,Intel,Corei3,1215U,10,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,
53,12626642,ایسوس,Vivobook,marketable,بازرگانی مهر کارن,6409200.0,281233500.0,269000000,سرمه ای,1.8,AMD,Ryzen5,5600H,16,16,15.6,IPS level panel,,DDR4,SSD,DOS,AMD,RadeonGraphics,لیتیوم یونی
54,11197181,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,7673600.0,352000000.0,321300000,خاکستری,1.65,Intel,Corei7,1165G7,12,20,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,
55,11981974,ایسوس,TUF,marketable,الماس رایان ایرانیان,10682000.0,490000000.0,0,خاکستری,1.5,AMD,Ryzen7,6800H,20,24,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX2050,چهار سلولی
56,12399136,لنوو,IGL,marketable,آرتین تجارت آریا تدبیر,3226400.0,147500000.0,0,خاکستری,1.85,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم-یونی
57,11195787,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,7455600.0,356000000.0,292990000,نقره ای,1.8,Intel,Corei7,1065G7,8,8,15.6,TFT LCD,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX330,
58,12956264,ایسر,Aspire,marketable,اندیشه ماندگار اطلس,8785400.0,413990000.0,0,مشکی,2.1,Intel,Corei5,12450H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,لیتیوم-یونی
59,13093919,ایسوس,ExpertBook,marketable,رایانه پایتخت ویرا,8066000.0,388890000.0,370000000,مشکی,1.6,Intel,Corei7,1260P,18,32,14.0,IPS level panel,,DDR4,هیبریدی,Microsoft Windows 11,Intel,IrisXe,لیتیوم-یونی
60,12399472,لنوو,IGL,marketable,آرتین تجارت آریا تدبیر,2899400.0,133000000.0,0,خاکستری,1.85,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم-یونی
61,12447851,لنوو,Ideapad,marketable,هوشمند سرویس فرتاک (همتا سرویس فرتاک),2943000.0,135000000.0,0,خاکستری,1.58,AMD,Ryzen3,7320U,4,4,15.6,TN,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,AMD,Radeon610M,
62,12466780,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,6387400.0,294000000.0,248310000,خاکستری,1.65,Intel,Corei5,1155G7,8,16,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,NVIDIA,GeForceMX350,لیتیوم پلیمری
63,12533650,ایسوس,TUF,marketable,امرتات,13603200.0,623990000.0,0,خاکستری,2.2,Intel,Corei7,12700H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX4050,
64,12587040,لنوو,Legion,marketable,گرین,17658000.0,749990000.0,749990000,خاکستری,2.4,Intel,Corei7,13700H,24,16,16.0,IPS level panel,,DDR5,SSD,بدون سیستم عامل,NVIDIA,GEFORCERTX4060GDDR6,
65,12628947,دل,XPS,marketable,کندل ایران,20710000.0,949990000.0,0,تیتانیومی,1.17,Intel,Corei7,1250U,12,16,13.4,,,DDR5,SSD,Microsoft Windows 11,Intel,IrisXe,
66,12638702,ایسوس,TUF,marketable,ویستا سرویس,9308600.0,426800000.0,386000000,مشکی,2.6,,Corei5,11400H,12,8,17.3,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX2050,
67,12926113,اچ‌ پی,NIA,marketable,آرتین تجارت آریا تدبیر,3924000.0,158400000.0,138600000,مشکی,1.7,Intel,Celeron,N4120,4,4,15.0,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم یونی
68,12945742,اچ‌ پی,NIA,marketable,آرتین تجارت آریا تدبیر,3684200.0,169000000.0,136500000,مشکی,1.7,Intel,Celeron,N4120,4,4,15.0,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم یونی
69,12984474,ایسوس,Vivobook,marketable,تراشه افزار تات,4469000.0,186550000.0,197800000,مشکی,1.63,AMD,Ryzen3,7320U,4,4,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,AMD,RadeonGraphics,
70,13027878,اچ‌ پی,NIA,marketable,آرتین تجارت آریا تدبیر,3880400.0,178000000.0,0,مشکی,1.7,Intel,Celeron,N4120,4,4,15.0,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم یونی
71,13080192,ایسوس,Vivobook,marketable,ویستا سرویس,3226400.0,140600000.0,0,سرمه ای تیره,1.57,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics600,
72,13080257,ایسوس,Vivobook,marketable,ویستا سرویس,3379000.0,145700000.0,0,سرمه ای تیره,1.57,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics600,
73,13080486,لنوو,ThinkPad,marketable,سریر,5668000.0,236600000.0,0,مشکی,1.39,Intel,Corei3,1115G4,6,8,13.3,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
74,13118999,ایسوس,ExpertBook,marketable,ویستا سرویس,6758000.0,300700000.0,0,سرمه ای تیره,1.69,Intel,Corei5,1235U,12,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
75,11643611,ایسوس,ExpertBook,marketable,ویستا سرویس,4894100.0,224200000.0,224000000,سرمه ای تیره,1.73,Intel,Corei3,1115G4,6,16,15.6,TFT LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,Intel,UHDGraphics,لیتیوم-یونی
76,11544482,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),28100200.0,1289000000.0,1249990000,مشکی,2.4,Intel,Corei9,12900H,24,32,16.0,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070Ti,لیتیوم-یونی
77,3610485,لنوو,Ideapad,marketable,دلتوس,4687000.0,214900000.0,0,خاکستری,2.05,Intel,Corei3,8130U,4,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,M430,دو سلولی
78,12406596,لنوو,IAP,marketable,دیبا کام پردازش سدرا,3651500.0,167500000.0,163000000,مشکی,1.7,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
79,13001360,ایسوس,Vivobook,marketable,ویستا سرویس,7826200.0,359000000.0,0,مشکی,1.88,Intel,Corei5,13500H,18,8,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
80,11000702,ایسوس,ROG,marketable,هوشمند سرویس فرتاک (همتا سرویس فرتاک),17167500.0,787350000.0,715000000,مشکی,2.3,Intel,Corei9,12900H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows,NVIDIA,GeForceRTX3060,لیتیوم-یونی
81,11261312,اپل,MacBook,marketable,پیکسل,28285500.0,1293640000.0,1257000000,خاکستری,2.16,Apple,M2Pro,M2 Pro (12 Cores),12,16,16.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M2Pro,
82,10982276,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,6431000.0,274350000.0,0,خاکستری,1.7,Intel,Corei5,1035G1,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,لیتیوم-یونی
83,11089657,مایکروسافت,Surface,marketable,امرتات,13080000.0,529000000.0,489000000,نقره ای,1.54,AMD,Ryzen7,4980U,8,8,15.0,PixelSense Display,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,AMD,RadeonGraphics,
84,11089335,مایکروسافت,Surface,marketable,امرتات,15238200.0,659000000.0,629000000,پلاتینیوم,1.545,Intel,Corei7,1255U,12,8,15.0,PixelSense Display,بدون درایو نوری,LPDDR5X,SSD,Microsoft Windows 11,Intel,IrisXe,
85,11115618,دل,Inspiron,marketable,کندل ایران,15696000.0,719990000.0,575992000,نقره ای,1.54,Intel,Corei7,1255U,12,12,14.0,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX570,
86,8655807,اپل,MacBook,marketable,پیکسل,22366800.0,1019900000.0,975900000,خاکستری,2.1,Apple,M1,M1 Pro,24,16,16.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,GPUwith16-core,لیتیوم پلیمری
87,3610485,لنوو,Ideapad,marketable,دلتوس,4687000.0,214900000.0,0,خاکستری,2.05,Intel,Corei3,8130U,4,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,M430,دو سلولی
88,11544482,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),28100200.0,1289000000.0,1249990000,مشکی,2.4,Intel,Corei9,12900H,24,32,16.0,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070Ti,لیتیوم-یونی
89,11643611,ایسوس,ExpertBook,marketable,ویستا سرویس,4894100.0,224200000.0,224000000,سرمه ای تیره,1.73,Intel,Corei3,1115G4,6,16,15.6,TFT LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,Intel,UHDGraphics,لیتیوم-یونی
90,11777891,دل,Vostro,marketable,دلیران,7521000.0,319500000.0,0,مشکی,1.69,Intel,Corei5,1135G7,8,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,لیتیوم پلیمری
91,11159715,ایسوس,,marketable,بانی نو,3444400.0,160000000.0,158000000,نقره ای,1.8,Intel,Corei3,1115G4,6,4,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم-یونی
92,5932664,مایکروسافت,Surface,marketable,آرمان دیس دژ,20710000.0,887000000.0,887000000,مشکی,1.542,Intel,Corei7,1185G7,12,32,15.6,PixelSense Display,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IrisXe,
93,13001360,ایسوس,Vivobook,marketable,ویستا سرویس,7826200.0,359000000.0,0,مشکی,1.88,Intel,Corei5,13500H,18,8,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
94,11462916,لنوو,LOQ,marketable,رسا سرویس,12862000.0,572300000.0,0,خاکستری,2.4,Intel,Corei7,13620H,24,8,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,
95,12955728,ایسوس,TUF,marketable,الماس رایان ایرانیان,15085600.0,692000000.0,666990000,خاکستری,2.0,Intel,Corei7,12700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX4070,لیتیوم-یونی
96,12406596,لنوو,IAP,marketable,دیبا کام پردازش سدرا,3651500.0,167500000.0,163000000,مشکی,1.7,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
97,6053870,لنوو,IdeaPad,marketable,سازگار,6300200.0,289000000.0,289600000,خاکستری,1.5,Intel,Corei7,1165G7,12,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,MX450,دو سلولی
98,11281496,ایسوس,Vivobook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),7488300.0,342400000.0,331990000,خاکستری,1.8,Intel,Corei7,1165G7,12,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
99,11170142,ام اس آی,Cyborg,marketable,ماتریس,11314200.0,509000000.0,539000000,مشکی,1.98,Intel,Corei5,12450H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,
100,11981596,ایسوس,TUF,marketable,ویستا سرویس,10464000.0,479600000.0,0,مشکی,2.3,Intel,Corei5,11400H,12,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TiGDDR6,لیتیوم-یونی
101,12529342,اپل,MacBook,marketable,پیکسل,13734000.0,639900000.0,629900000,بژ,1.51,Apple,M2,M2 8-Cores,20,8,15.3,IPS level panel,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,Integrated10Cores,لیتیوم پلیمری
102,6926979,لنوو,Legion,marketable,همگام (پردازشگر ستاره خاور),13592300.0,599900000.0,0,مشکی,1.9,AMD,Ryzen7,5800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceRTX3060GDDR6,
103,2568113,مایکروسافت,Surface,marketable,آرمان دیس دژ,21364000.0,630000000.0,0,مشکی,1.542,AMD,Ryzen7,3780U,4,16,15.0,PixelSense Display,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,AMD,RXVega11GraphicsMicrosoftSurfaceEdition,
104,13014161,دل,Inspiron,marketable,دلیران,17331000.0,755000000.0,0,نقره ای,1.63,Intel,Corei7,1255U,12,16,14.0,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX550,
105,5983694,لنوو,IdeaPad,marketable,رایانه پایتخت ویرا,6649000.0,306500000.0,0,خاکستری,1.65,Intel,Corei7,1165G7,12,12,15.6,TN,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,لیتیوم-یونی
106,12957897,لنوو,LOQ,marketable,آرتین تجارت آریا تدبیر,15914000.0,744000000.0,717000000,خاکستری,2.4,Intel,Corei7,13620H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,
107,10632837,ایسوس,Vivobook,marketable,الماس رایان ایرانیان,6256600.0,299000000.0,268900000,مشکی,1.8,Intel,Corei7,1065G7,8,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
108,11389983,لنوو,,marketable,ایرانیان رهجو گستر,4796000.0,215502000.0,0,مشکی,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX350,
109,10430782,لنوو,ThinkBook,marketable,سریر,7117700.0,326100000.0,0,خاکستری,1.75,Intel,Corei7,1165G7,12,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX4502GBGDDR6,سه سلولی
110,11272680,ایسر,Aspire,marketable,بازرگانی مهر کارن,5253800.0,216900000.0,205000000,ذغالی,1.9,AMD,Ryzen5,3500U,4,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,RadeonVEGA8,لیتیوم پلیمری
111,12984493,ایسوس,Vivobook,marketable,تراشه افزار تات,3815000.0,152250000.0,174800000,مشکی,1.63,AMD,Ryzen3,7320U,4,4,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,AMD,RadeonGraphics,
112,10129967,لنوو,IdeaPad,marketable,سریر,11750200.0,549000000.0,495000000,خاکستری,2.3,Intel,Corei7,12700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,سه سلولی
113,10014026,لنوو,ThinkBook,marketable,دیبا کام پردازش سدرا,4054800.0,185900000.0,0,خاکستری,1.7,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
114,11000702,ایسوس,ROG,marketable,هوشمند سرویس فرتاک (همتا سرویس فرتاک),17167500.0,787350000.0,715000000,مشکی,2.3,Intel,Corei9,12900H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows,NVIDIA,GeForceRTX3060,لیتیوم-یونی
115,11261312,اپل,MacBook,marketable,پیکسل,28285500.0,1293640000.0,1257000000,خاکستری,2.16,Apple,M2Pro,M2 Pro (12 Cores),12,16,16.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M2Pro,
116,10771651,ام اس آی,Thin,marketable,ماتریس,11096200.0,509000000.0,492700000,مشکی,1.86,Intel,Corei5,12450H,12,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,
117,10773135,ام اس آی,Katana,marketable,ماتریس,19620000.0,899900000.0,869500000,مشکی,2.25,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4070,
118,10831096,ام اس آی,Titan,marketable,ماتریس,64048400.0,2680000000.0,2680000000,مشکی,3.3,Intel,Corei9,13980HX,36,64,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4090,
119,10832152,لنوو,Thinkbook,marketable,سریر,3989400.0,183000000.0,0,خاکستری,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,,UHDGraphics,لیتیوم-یونی
120,13118513,ایسوس,,marketable,ویستا سرویس,5123000.0,220500000.0,0,خاکستری,1.8,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
121,13118546,ایسوس,,marketable,ویستا سرویس,5559000.0,229500000.0,0,خاکستری,1.8,Intel,Corei3,1115G4,6,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
122,13118596,ایسوس,,marketable,ویستا سرویس,5559000.0,229500000.0,0,خاکستری,1.8,Intel,Corei3,1115G4,6,24,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
123,13118617,ایسوس,,marketable,ویستا سرویس,5777000.0,238500000.0,0,خاکستری,1.8,Intel,Corei3,1115G4,6,24,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
124,13119205,ایسوس,ExpertBook,marketable,ویستا سرویس,7194000.0,310400000.0,0,سرمه ای تیره,1.69,Intel,Corei5,1235U,12,24,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
125,2568113,مایکروسافت,Surface,marketable,آرمان دیس دژ,21364000.0,630000000.0,0,مشکی,1.542,AMD,Ryzen7,3780U,4,16,15.0,PixelSense Display,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,AMD,RXVega11GraphicsMicrosoftSurfaceEdition,
126,5983694,لنوو,IdeaPad,marketable,رایانه پایتخت ویرا,6649000.0,306500000.0,0,خاکستری,1.65,Intel,Corei7,1165G7,12,12,15.6,TN,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,لیتیوم-یونی
127,13014161,دل,Inspiron,marketable,دلیران,17331000.0,755000000.0,0,نقره ای,1.63,Intel,Corei7,1255U,12,16,14.0,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX550,
128,6926979,لنوو,Legion,marketable,همگام (پردازشگر ستاره خاور),13592300.0,599900000.0,0,مشکی,1.9,AMD,Ryzen7,5800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceRTX3060GDDR6,
129,11981596,ایسوس,TUF,marketable,ویستا سرویس,10464000.0,479600000.0,0,مشکی,2.3,Intel,Corei5,11400H,12,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TiGDDR6,لیتیوم-یونی
130,11510239,ایسوس,TUF,marketable,آرتین تجارت آریا تدبیر,9777300.0,448500000.0,440000000,مشکی,2.2,Intel,Corei5,11400H,12,40,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
131,12162625,لنوو,Legion,marketable,الماس رایانه سرمستان,18715300.0,858179100.0,858179100,خاکستری,2.25,Intel,Corei7,13700HX,30,16,16.0,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,چهار سلولی
132,12529342,اپل,MacBook,marketable,پیکسل,13734000.0,639900000.0,629900000,بژ,1.51,Apple,M2,M2 8-Cores,20,8,15.3,IPS level panel,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,Integrated10Cores,لیتیوم پلیمری
133,11261932,اپل,MacBook,marketable,پیکسل,39676000.0,1819900000.0,1779900000,خاکستری,2.16,Apple,M2Pro,M2 Pro (12 Cores),12,32,16.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M2Pro,
134,8098389,لنوو,ITL,marketable,امرتات,5777000.0,265000000.0,0,مشکی,1.7,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX350,
135,12957897,لنوو,LOQ,marketable,آرتین تجارت آریا تدبیر,15914000.0,744000000.0,717000000,خاکستری,2.4,Intel,Corei7,13620H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,
136,8628629,اچ‌ پی,OMEN,marketable,نوآور همراه,12971000.0,594900000.0,594900000,مشکی مات,2.3,Intel,Corei7,11800H,24,16,16.1,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070LaptopGPU,چهار سلولی
137,8907792,ایسوس,TUF,marketable,بازرگانی مهر,15020200.0,689000000.0,0,خاکستری,2.6,Intel,Corei7,12700H,24,16,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,لیتیوم-یونی
138,12501949,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4523500.0,210000000.0,0,خاکستری,1.63,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
139,9725150,اپل,Macbook,marketable,پیکسل,14813100.0,679030000.0,615900000,نقره ای,1.4,Apple,M2,8 Core,6,8,13.3,IPS level panel,بدون درایو نوری,DDR4,SSD,Apple Mac OS,Apple,10Core,لیتیوم پلیمری
140,12223915,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,7324800.0,336000000.0,0,نقره ای,1.8,AMD,Ryzen5,5600H,16,24,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,RadeonGraphics,لیتیوم-یونی
141,12224004,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,7848000.0,360000000.0,309600000,نقره ای,1.8,AMD,Ryzen5,5600H,16,24,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,RadeonGraphics,لیتیوم-یونی
142,12235301,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),34880000.0,1600000000.0,1650000000,مشکی,2.5,Intel,Corei9,13980HX,36,16,16.0,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4080,
143,12236207,لنوو,IdeaPad,marketable,دیبا کام پردازش سدرا,7041400.0,322000000.0,0,سفید,1.65,Intel,Corei7,1165G7,12,24,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,
144,12298471,ایسوس,VivoBook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),7499200.0,344000000.0,333000000,مشکی,1.88,AMD,Ryzen7,7730U,16,16,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonRXVEGA8,
145,12387955,لنوو,ThinkBook,marketable,سریر,4011200.0,183900000.0,0,خاکستری,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
146,12388590,دل,Dell,marketable,کندل ایران,20056000.0,919990000.0,846390800,مشکی,2.81,,Corei7,13650HX,24,16,15.6,,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX4060,
147,12399342,لنوو,IGL,marketable,آرتین تجارت آریا تدبیر,3171900.0,145500000.0,125900000,خاکستری,1.85,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم-یونی
148,12533634,ایسوس,TUF,marketable,امرتات,13864800.0,635990000.0,0,خاکستری,2.2,Intel,Corei7,12700H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX4050,
149,12625108,لنوو,,marketable,ایرانیان رهجو گستر,4730600.0,217000000.0,206900000,مشکی,1.7,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GEFORCEMX350GDDR5,
150,13027542,دل,Inspiron,marketable,لپ تک,7172200.0,329000000.0,0,نقره ای,1.63,Intel,Corei5,1135G7,8,16,15.6,WVA,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,لیتیوم پلیمری
